source,target
CT47A1,ZNF354C
CT47A6,ZNF354C
MCCC1,ZNF354C
ZNF735P,ZNF354C
LAPTM5,ZNF354C
LHFPL3,ZNF354C
MEGF11,ZNF354C
SRC,ZNF354C
ACOXL,ZNF354C
C6ORF165,ZNF354C
EPN3,ZNF354C
LCP1,ZNF354C
PSORS1C1,ZNF354C
MPLKIP,ZNF354C
SLC8B1,ZNF354C
AMN,ZNF354C
MORN2,ZNF354C
IKZF3,ZNF354C
CCS,ZNF354C
TFB1M,ZNF354C
AGBL1,ZNF354C
GPR126,ZNF354C
ACSS3,ZNF354C
LOC401177,ZNF354C
MSX2P1,ZNF354C
TTTY10,ZNF354C
TTTY22,ZNF354C
CCDC113,ZNF354C
MIR377,ZNF354C
MIR4296,ZNF354C
CCDC162P,ZNF354C
AOC4P,ZNF354C
ATOH8,ZNF354C
TTTY4C,ZNF354C
ZNF833P,ZNF354C
HSD17B7P2,ZNF354C
LOC338963,ZNF354C
DEFB134,ZNF354C
TTTY4B,ZNF354C
TTTY4,ZNF354C
KRT73,ZNF354C
LOC100271832,ZNF354C
DKFZP451B082,ZNF354C
HCG27,ZNF354C
DGCR9,ZNF354C
HLF,ZNF354C
CLEC4GP1,ZNF354C
SNORD114-31,ZNF354C
SNORA64,ZNF354C
SCARNA1,ZNF354C
RPSAP9,ZNF354C
FLJ12825,ZNF354C
PP14571,ZNF354C
KIAA0368,ZNF354C
OR1F2P,ZNF354C
OR10G2,ZNF354C
HIST1H4G,ZNF354C
MIR618,ZNF354C
C2ORF70,ZNF354C
MIR520C,ZNF354C
MIR505,ZNF354C
MIR4309,ZNF354C
MIR4292,ZNF354C
LOC641746,ZNF354C
MIR1914,ZNF354C
DEFB130,ZNF354C
MIR129-1,ZNF354C
LINC00111,ZNF354C
DSTNP2,ZNF354C
LOC100133267,ZNF354C
SNORD15A,ZNF354C
MIR4326,ZNF354C
C1ORF213,ZNF354C
MIR302B,ZNF354C
MIR570,ZNF354C
DRD4,ZNF354C
SNORA17,ZNF354C
CRTAM,ZNF354C
TUBBP5,ZNF354C
VTN,ZNF354C
ATRIP,ZNF354C
LOC256880,ZNF354C
MIR181C,ZNF354C
MIR2052,ZNF354C
MIR2113,ZNF354C
MIR339,ZNF354C
MIR4304,ZNF354C
OR10AG1,ZNF354C
PRR26,ZNF354C
SNORD114-15,ZNF354C
PRSS50,ZNF354C
PHF19,ZNF354C
CRLF2,ZNF354C
MIR192,ZNF354C
SLC45A1,ZNF354C
C1ORF61,ZNF354C
SLURP1,ZNF354C
CALHM2,ZNF354C
TRIM11,ZNF354C
WFS1,ZNF354C
MIR365B,ZNF354C
OR8D1,ZNF354C
SBK2,ZNF354C
PFKL,ZNF354C
ADAM1A,ZNF354C
CCL24,ZNF354C
CFL1P1,ZNF354C
SNORD115-45,ZNF354C
LOC100128593,ZNF354C
LINC00312,ZNF354C
LINC00336,ZNF354C
SNORD114-22,ZNF354C
VEGFC,ZNF354C
FADS6,ZNF354C
NUDT4P1,ZNF354C
OR10T2,ZNF354C
ZNF701,ZNF354C
TCEB3C,ZNF354C
MSTN,ZNF354C
RAG2,ZNF354C
RAB39B,ZNF354C
TMF1,ZNF354C
C14ORF169,ZNF354C
C5,ZNF354C
SGMS2,ZNF354C
TAS2R50,ZNF354C
CDH19,ZNF354C
URM1,ZNF354C
CSAG1,ZNF354C
MMP8,ZNF354C
TIPRL,ZNF354C
ZNF460,ZNF354C
ZCCHC7,ZNF354C
ABCA9,ZNF354C
RPAIN,ZNF354C
DIABLO,ZNF354C
SPP1,ZNF354C
CD8B,ZNF354C
ZNF668,ZNF354C
KLK5,ZNF354C
TOMM34,ZNF354C
TUBE1,ZNF354C
USMG5,ZNF354C
B9D1,ZNF354C
COX8A,ZNF354C
NFKBIE,ZNF354C
LLGL1,ZNF354C
GCM1,ZNF354C
SRP68,ZNF354C
NDUFA4,ZNF354C
TSTD2,ZNF354C
CLPSL2,ZNF354C
GLI1,ZNF354C
POMZP3,ZNF354C
CORO1C,ZNF354C
USP7,ZNF354C
FES,ZNF354C
GDPGP1,ZNF354C
IGBP1,ZNF354C
OR7D4,ZNF354C
POP1,ZNF354C
EIF3J,ZNF354C
WISP2,ZNF354C
FUZ,ZNF354C
MCAT,ZNF354C
RPS4Y1,ZNF354C
BET1L,ZNF354C
TTYH1,ZNF354C
ZNF41,ZNF354C
POLA1,ZNF354C
UBE2E2,ZNF354C
MAPK15,ZNF354C
PEX12,ZNF354C
STS,ZNF354C
TPTE,ZNF354C
WRNIP1,ZNF354C
BUD13,ZNF354C
HAUS7,ZNF354C
CACNG8,ZNF354C
RGL4,ZNF354C
STK32B,ZNF354C
FAM151B,ZNF354C
ITPRIPL2,ZNF354C
CKM,ZNF354C
SMC2,ZNF354C
SMTNL1,ZNF354C
TXK,ZNF354C
HMG20B,ZNF354C
CELF6,ZNF354C
TRIM15,ZNF354C
PLA2G4C,ZNF354C
OR5AU1,ZNF354C
MLANA,ZNF354C
PCDHB10,ZNF354C
JADE3,ZNF354C
KRTAP13-2,ZNF354C
ARPP21,ZNF354C
TNFAIP1,ZNF354C
ZFAND5,ZNF354C
RMI1,ZNF354C
SLC27A5,ZNF354C
ST8SIA2,ZNF354C
FBXO47,ZNF354C
UPP1,ZNF354C
PTAFR,ZNF354C
RPS4Y2,ZNF354C
HEXDC,ZNF354C
HTT,ZNF354C
TMEM184B,ZNF354C
CHP1,ZNF354C
POLR3C,ZNF354C
TMEM144,ZNF354C
PRSS35,ZNF354C
OR1A1,ZNF354C
C1QTNF9,ZNF354C
KPNA7,ZNF354C
MOGAT2,ZNF354C
ARID3C,ZNF354C
TMEM88B,ZNF354C
NAGS,ZNF354C
TSPAN8,ZNF354C
C1R,ZNF354C
MKLN1,ZNF354C
ITIH2,ZNF354C
SCGB3A2,ZNF354C
ESCO2,ZNF354C
ICK,ZNF354C
RNMT,ZNF354C
FAM184A,ZNF354C
VGLL2,ZNF354C
KRTAP4-2,ZNF354C
SERPINB4,ZNF354C
SNORD7,ZNF354C
TIGD4,ZNF354C
ATP2C2,ZNF354C
MX2,ZNF354C
MYH6,ZNF354C
XKR7,ZNF354C
UPRT,ZNF354C
PBX4,ZNF354C
KREMEN1,ZNF354C
ORM2,ZNF354C
WDTC1,ZNF354C
RECQL,ZNF354C
AGT,ZNF354C
FBXO40,ZNF354C
MIR148A,ZNF354C
NLRC5,ZNF354C
NLRP1,ZNF354C
SLC25A39,ZNF354C
METTL7B,ZNF354C
TAB3,ZNF354C
ACN9,ZNF354C
ELSPBP1,ZNF354C
KRTAP5-2,ZNF354C
CRYGN,ZNF354C
DBNDD1,ZNF354C
INHBE,ZNF354C
ASB8,ZNF354C
PPIAL4G,ZNF354C
SPATS2,ZNF354C
CD59,ZNF354C
RNF10,ZNF354C
ZC3H7A,ZNF354C
PIBF1,ZNF354C
RPE,ZNF354C
FCF1,ZNF354C
GLE1,ZNF354C
NKX2-3,ZNF354C
SLC22A9,ZNF354C
TXNDC8,ZNF354C
BREA2,ZNF354C
TMEM63C,ZNF354C
TTTY17A,ZNF354C
TTTY17B,ZNF354C
TTTY17C,ZNF354C
SNORD116-5,ZNF354C
SNORD116-7,ZNF354C
CACNA1F,ZNF354C
ARHGEF4,ZNF354C
DGKQ,ZNF354C
ZDHHC1,ZNF354C
LECT1,ZNF354C
FAM210A,ZNF354C
FOXE3,ZNF354C
CTU1,ZNF354C
MMS22L,ZNF354C
KCNT2,ZNF354C
TMEM26,ZNF354C
KDM2B,ZNF354C
TMEM221,ZNF354C
C7ORF61,ZNF354C
DDN,ZNF354C
CHRNA2,ZNF354C
DMRTC1,ZNF354C
DMRTC1B,ZNF354C
SMG1,ZNF354C
HNMT,ZNF354C
LGR4,ZNF354C
SPTSSA,ZNF354C
BRAT1,ZNF354C
SNX22,ZNF354C
IL2RB,ZNF354C
FBXL3,ZNF354C
ISG20L2,ZNF354C
CDX1,ZNF354C
MCAM,ZNF354C
TMEM136,ZNF354C
BCR,ZNF354C
RAP1A,ZNF354C
PHEX,ZNF354C
IL17C,ZNF354C
C14ORF159,ZNF354C
VPS54,ZNF354C
SEC14L3,ZNF354C
PRLH,ZNF354C
PTX4,ZNF354C
BCL2L10,ZNF354C
SNORA21,ZNF354C
CHRNB1,ZNF354C
IGSF1,ARID3A
HIST1H1E,ARID3A
SYF2,ARID3A
MEOX1,ARID3A
CMAHP,ARID3A
MLF2,ARID3A
SEMA7A,ARID3A
BAZ1A,ARID3A
RNF20,ARID3A
SMNDC1,ARID3A
CLMP,ARID3A
CDH3,ARID3A
DIS3L,ARID3A
OR6N1,ARID3A
UGT2A2,ARID3A
OTUD6B,ARID3A
SMARCD2,ARID3A
CHRM3,ARID3A
HAS2,ARID3A
MIR34B,ARID3A
SERTAD4,ARID3A
ZKSCAN8,ARID3A
RNPEP,ARID3A
SLC9A7,ARID3A
NADSYN1,ARID3A
UBAC2,ARID3A
CDSN,ARID3A
MIR301A,ARID3A
PTPRZ1,ARID3A
WFDC2,ARID3A
GSTO2,ARID3A
ENPEP,ARID3A
SLC25A33,ARID3A
RBPJ,ARID3A
CHODL,ARID3A
PGS1,ARID3A
TMEM237,ARID3A
NAA40,ARID3A
FILIP1,ARID3A
RFPL3S,ARID3A
ROMO1,ARID3A
HAP1,ARID3A
TSPYL1,ARID3A
RSPRY1,ARID3A
ACTBL2,ARID3A
FHDC1,ARID3A
OR10A3,ARID3A
PEAK1,ARID3A
SLC17A8,ARID3A
ZNF804B,ARID3A
CCDC176,ARID3A
YIPF7,ARID3A
JAKMIP3,ARID3A
PCDHB17,ARID3A
MIR504,ARID3A
OR5W2,ARID3A
RIPK1,ARID3A
OR6B3,ARID3A
ADCYAP1,ARID3A
STK10,ARID3A
GGH,ARID3A
OR9I1,ARID3A
PTF1A,ARID3A
HYALP1,ARID3A
MIR1264,ARID3A
PCDHA5,ARID3A
PCDHB3,ARID3A
SNORD69,ARID3A
KRTAP4-1,ARID3A
MIR216A,ARID3A
PDSS2,ARID3A
CMTM8,ARID3A
EMR1,ARID3A
OR4A16,ARID3A
DDX56,ARID3A
GRIK1,ARID3A
RPL30,ARID3A
NT5E,ARID3A
UBA6,ARID3A
MYOD1,ARID3A
RIBC1,ARID3A
BTRC,ARID3A
IZUMO2,ARID3A
PDGFRL,ARID3A
NPEPPS,ARID3A
PAIP1,ARID3A
CLTB,ARID3A
RPS29,ARID3A
SMC1B,ARID3A
TBC1D19,ARID3A
PLD1,ARID3A
RCAN2,ARID3A
POU2F1,ARID3A
HRNR,ARID3A
CRNKL1,ARID3A
HSPA14,ARID3A
MMP11,ARID3A
ACSM2A,ARID3A
CLRN1,ARID3A
DAO,ARID3A
SOS1,ARID3A
DNAJC18,ARID3A
CDH8,ARID3A
PAK3,ARID3A
CFAP97,ARID3A
HAO1,ARID3A
SKAP2,ARID3A
SLU7,ARID3A
SLX4IP,ARID3A
CGA,ARID3A
H2AFY,ARID3A
CNKSR3,ARID3A
HNRNPF,ARID3A
RALBP1,ARID3A
EIF5B,ARID3A
KIT,ARID3A
LPPR4,ARID3A
MKX,ARID3A
DSG4,ARID3A
TTC8,ARID3A
RGS20,ARID3A
NFKBIZ,ARID3A
LRRTM4,ARID3A
ZNF780B,ARID3A
AP3S2,ARID3A
CRTAP,ARID3A
CGGBP1,ARID3A
OLFML3,ARID3A
TES,ARID3A
SNRNP48,ARID3A
B3GALT2,ARID3A
LYZL1,ARID3A
PCDHA11,ARID3A
GJA1,ARID3A
SULF1,ARID3A
GZMH,ARID3A
TM9SF4,ARID3A
CRBN,ARID3A
SOX6,ARID3A
MID1IP1,ARID3A
PPARGC1A,ARID3A
ATL1,ARID3A
IKBIP,ARID3A
KALRN,ARID3A
TXNDC2,ARID3A
ACSM3,ARID3A
PIK3CB,ARID3A
OR10H3,ARID3A
SNX24,ARID3A
TMTC3,ARID3A
FBXO25,ARID3A
MCOLN3,ARID3A
MED17,ARID3A
PARL,ARID3A
BTNL2,ARID3A
CHN1,ARID3A
WDR73,ARID3A
GLB1L,ARID3A
PSTPIP1,ARID3A
GPR75,ARID3A
SORL1,ARID3A
SLC16A10,ARID3A
ASB9,ARID3A
DFNB31,ARID3A
TNKS,ARID3A
SMCO2,ARID3A
ZNF652,ARID3A
MRPL27,ARID3A
AADAC,ARID3A
RMDN1,ARID3A
PEX11B,ARID3A
GSTO1,ARID3A
TBCK,ARID3A
LRP1,ARID3A
STARD8,ARID3A
MTAP,ARID3A
CLDN14,ARID3A
CSRP1,ARID3A
TEFM,ARID3A
PRM3,ARID3A
RBAK,ARID3A
STBD1,ARID3A
FBXL7,ARID3A
ARNT,ARID3A
MAGI2,ARID3A
MOGAT1,ARID3A
ERLIN2,ARID3A
SFT2D2,ARID3A
SDK2,ARID3A
ASAP1,ARID3A
OR2D2,ARID3A
ADAM5,ARID3A
SCG5,ARID3A
DACT2,ARID3A
SREK1IP1,ARID3A
NAA30,ARID3A
GRK4,ARID3A
TPH1,ARID3A
TXLNA,ARID3A
NPR1,ARID3A
FAM71F1,ARID3A
ANKRD45,ARID3A
FAM198A,ARID3A
DPT,ARID3A
ZAN,ARID3A
IRF2BPL,ARID3A
KANSL1L,ARID3A
NRIP1,ARID3A
RPS6,ARID3A
SHBG,ARID3A
ACAT2,ARID3A
RTCB,ARID3A
DTNB,ARID3A
ADRA1B,ARID3A
RPL15,ARID3A
DRG1,ARID3A
MOCS3,ARID3A
RANBP17,ARID3A
BPGM,ARID3A
KLF2,ARID3A
ABCC12,ARID3A
TMEM9B,ARID3A
MAD2L1,ARID3A
NCCRP1,ARID3A
ZFP30,ARID3A
ULBP1,ARID3A
ISCA1,ARID3A
PNISR,ARID3A
VPS35,ARID3A
PRR11,ARID3A
FAM98A,ARID3A
PAPOLB,ARID3A
PABPC5,ARID3A
SEBOX,ARID3A
CEP76,ARID3A
RXRG,ARID3A
RAB28,ARID3A
CIRBP,ARID3A
TCF25,ARID3A
SH2B3,ARID3A
FBXO31,ARID3A
MAPK8IP2,ARID3A
ANP32A,ARID3A
FGF6,ARID3A
FKBP9,ARID3A
E2F6,ARID3A
LILRB3,ARID3A
DUSP18,ARID3A
TIPIN,ARID3A
OR2A14,ARID3A
LRCH1,ARID3A
MAMDC2,ARID3A
NDUFB5,ARID3A
SV2A,ARID3A
HIF1AN,ARID3A
LRRFIP2,ARID3A
CDK13,ARID3A
FBXO39,ARID3A
RFX3,ARID3A
FRAT2,ARID3A
ANKS3,ARID3A
PTPN5,ARID3A
ICA1,ARID3A
ZBTB17,ARID3A
ANKS4B,ARID3A
YTHDC1,ARID3A
LINC00086,ARID3A
SNORA36B,ARID3A
LRRIQ1,ARID3A
RNF144A,ARID3A
ANO3,ARID3A
ST7L,ARID3A
UGT2B7,ARID3A
APLP1,ARID3A
TSACC,ARID3A
CRIP3,ARID3A
KCNK18,ARID3A
METTL7A,ARID3A
HIST1H2BH,ARID3A
DLGAP5,ARID3A
LANCL3,ARID3A
PROSER1,ARID3A
LMF1,ARID3A
CITED4,ARID3A
TRAPPC2,ARID3A
MPP3,ARID3A
HLA-DQB1,ARID3A
CLDN8,ARID3A
CNIH4,ARID3A
DDHD1,ARID3A
SLITRK4,ARID3A
NKAIN3,ARID3A
VAMP5,ARID3A
CYP1A1,ARID3A
EXOC6,ARID3A
METTL22,ARID3A
NDUFAB1,ARID3A
ZNF394,ARID3A
APOO,ARID3A
HTATSF1,ARID3A
KRTAP2-4,ARID3A
DYSF,ARID3A
MCM7,ARID3A
DEF6,ARID3A
LTN1,ARID3A
CSTF3,ARID3A
FBXO27,ARID3A
SLC43A3,ARID3A
SLC17A5,ARID3A
TNMD,ARID3A
APOOL,ARID3A
ASPM,ARID3A
ELAVL4,ARID3A
ST18,ARID3A
CIAPIN1,ARID3A
SLC39A9,ARID3A
CSRNP1,ARID3A
KIF14,ARID3A
EAF2,ARID3A
BTBD18,ARID3A
PTPN3,ARID3A
FOXD4,ARID3A
OR51B2,ARID3A
TLR1,ARID3A
KIAA0100,ARID3A
GRB10,ARID3A
CNTF,ARID3A
AHCYL2,ARID3A
ZFX,ARID3A
IFIT1,ARID3A
KLRD1,ARID3A
RBMX,ARID3A
PDS5A,ARID3A
POLR2D,ARID3A
LOC81691,ARID3A
SKINTL,ARID3A
DCBLD1,ARID3A
TMEM206,ARID3A
KRT10,ARID3A
RLIM,ARID3A
GLS,ARID3A
PM20D1,ARID3A
TMED2,ARID3A
MRPS27,ARID3A
SLC22A4,ARID3A
CES1,ARID3A
MASTL,ARID3A
BEX2,ARID3A
LRRC7,ARID3A
IL23R,ARID3A
KIAA1324L,ARID3A
CHCHD6,ARID3A
CPA5,ARID3A
MATN2,ARID3A
ONECUT1,ARID3A
ENOX2,ARID3A
KDM5C,ARID3A
NDUFB8,ARID3A
L3MBTL4,ARID3A
SQRDL,ARID3A
TUBA8,ARID3A
EBAG9,ARID3A
MAP3K7,ARID3A
LIMK2,ARID3A
NTRK2,ARID3A
SZT2,ARID3A
KIAA1107,ARID3A
NENF,ARID3A
VRTN,ARID3A
HBG2,ARID3A
PHC3,ARID3A
SH3RF1,ARID3A
RPS19BP1,ARID3A
ABTB2,ARID3A
FAM71E2,ARID3A
GADD45A,ARID3A
TNFRSF9,ARID3A
AK7,ARID3A
BTG2,ARID3A
GRIN3A,ARID3A
DCLK3,ARID3A
CKLF,ARID3A
F2RL2,ARID3A
SEC63,ARID3A
SLMO1,ARID3A
GSK3B,ARID3A
COX7C,ARID3A
EHD3,ARID3A
KATNB1,ARID3A
FAM170A,ARID3A
MUSK,ARID3A
ZNF330,ARID3A
SYTL4,ARID3A
MEPE,ARID3A
FABP5,ARID3A
C6,ARID3A
GPR110,ARID3A
TBC1D31,ARID3A
CBX1,ARID3A
LRRC17,ARID3A
ZNF773,ARID3A
GATM,ARID3A
SPAM1,ARID3A
FYN,ARID3A
MAGEB16,ARID3A
MORN4,ARID3A
STK32A,ARID3A
PIN1,ARID3A
CCHCR1,ARID3A
PNKP,ARID3A
SSR4,ARID3A
STIP1,ARID3A
SUFU,ARID3A
USP10,ARID3A
ACOT1,ARID3A
SEMA3B,ARID3A
COX7A2,ARID3A
ATP6V0A4,ARID3A
TMPRSS11D,ARID3A
ATP5G1,ARID3A
FSD2,ARID3A
AURKC,ARID3A
BICD1,ARID3A
WDR7,ARID3A
ZBTB5,ARID3A
CXCL13,ARID3A
CABIN1,ARID3A
NLGN1,ARID3A
CMA1,ARID3A
PGP,ARID3A
EPHX1,ARID3A
LECT2,ARID3A
PTTG1,ARID3A
SLC25A42,ARID3A
ZW10,ARID3A
RORB,ARID3A
RALGAPA2,ARID3A
HIST1H2AG,ARID3A
THSD1,ARID3A
CNTN5,ARID3A
DOLPP1,ARID3A
CUL5,ARID3A
OR9Q2,ARID3A
LRRC8D,ARID3A
FIGF,ARID3A
RMND5A,ARID3A
CHRNA3,ARID3A
VAPA,ARID3A
FBXO15,ARID3A
ZNF598,ARID3A
CYP4F8,ARID3A
ZFP91,ARID3A
SBNO2,ARID3A
ENOPH1,ARID3A
FAHD1,ARID3A
HYPK,ARID3A
DDX50,ARID3A
NTPCR,ARID3A
FAT3,ARID3A
PDE4B,ARID3A
ZNF654,ARID3A
CD2,ARID3A
POLR2M,ARID3A
TFIP11,ARID3A
SVIP,ARID3A
SLC16A7,ARID3A
NRF1,ARID3A
USH1C,ARID3A
ACOT12,ARID3A
OR56A3,ARID3A
OGDH,ARID3A
TSPAN31,ARID3A
CDH26,ARID3A
BLM,ARID3A
MON1B,ARID3A
IFNA4,ARID3A
ADAMTS5,ARID3A
FGF11,ARID3A
APPBP2,ARID3A
NES,ARID3A
GUCY2EP,ARID3A
MIR193B,ARID3A
OR51S1,ARID3A
RAB33A,ARID3A
ZMYM1,ARID3A
LRIT2,ARID3A
OR5L2,ARID3A
RPS8,ARID3A
WAPAL,ARID3A
CYP4F2,ARID3A
GOLGB1,ARID3A
EBP,ARID3A
MS4A7,ARID3A
CHL1,ARID3A
PREX2,ARID3A
SEC14L5,ARID3A
MED8,ARID3A
CHRNA5,ARID3A
ADAT1,ARID3A
NXPE4,ARID3A
HMMR,ARID3A
PRKAR1A,ARID3A
ZNF174,ARID3A
MR1,ARID3A
NFKBIB,ARID3A
ZNF436,ARID3A
IRF1,ARID3A
PKN3,ARID3A
ANP32E,ARID3A
ADORA1,ARID3A
BMP4,ARID3A
CHST2,ARID3A
SMR3A,ARID3A
FAM229B,ARID3A
SLC23A1,ARID3A
POLR1B,ARID3A
SLC36A2,ARID3A
BET1,ARID3A
EFCAB5,ARID3A
MECP2,ARID3A
EFCAB11,ARID3A
FAM214B,ARID3A
NKX2-5,ARID3A
ITFG1,ARID3A
FANCD2OS,ARID3A
SERINC1,ARID3A
ENY2,ARID3A
FAM208A,ARID3A
MED29,ARID3A
IL9,ARID3A
JAZF1,ARID3A
PPP1R21,ARID3A
CCL11,ARID3A
PAM16,ARID3A
KLHL25,ARID3A
S100A8,ARID3A
MAB21L3,ARID3A
MEAF6,ARID3A
VCPIP1,ARID3A
PCLO,ARID3A
TAF7,ARID3A
DOCK3,ARID3A
FOXR2,ARID3A
GLRX2,ARID3A
FAM134C,ARID3A
GPR1,ARID3A
TTC1,ARID3A
COPS6,ARID3A
MYO1B,ARID3A
FCAMR,ARID3A
LEFTY2,ARID3A
PSRC1,ARID3A
GPRC6A,ARID3A
MASP1,ARID3A
TNN,ARID3A
CASQ2,ARID3A
OTUB1,ARID3A
NGRN,ARID3A
MCTP2,ARID3A
SLC14A1,ARID3A
APOBEC3B,ARID3A
FAM111A,ARID3A
OR52D1,ARID3A
MCC,ARID3A
TRIM38,ARID3A
GAD1,ARID3A
SRI,ARID3A
SERPINB6,ARID3A
TBC1D7,ARID3A
KIFAP3,ARID3A
DMD,ARID3A
FAM122C,ARID3A
CEP85L,ARID3A
ENTPD1,ARID3A
PRKAG2,ARID3A
WWTR1,ARID3A
ZDHHC15,ARID3A
CAV2,ARID3A
FAM188A,ARID3A
GGA2,ARID3A
P2RY1,ARID3A
ZNF608,ARID3A
OTOGL,ARID3A
MYL6,ARID3A
ZBED4,ARID3A
CDHR1,ARID3A
RPS6KA5,ARID3A
GAREM,ARID3A
LDLRAD4,ARID3A
IGFALS,ARID3A
KCNAB2,ARID3A
FBXW9,ARID3A
NDUFS7,ARID3A
RWDD2A,ARID3A
TTC23L,ARID3A
LSM1,ARID3A
YTHDF2,ARID3A
DENND1B,ARID3A
RHOU,ARID3A
EFNA3,ARID3A
RCBTB1,ARID3A
GLO1,ARID3A
KCTD5,ARID3A
RWDD4,ARID3A
ACOX1,ARID3A
ZFP57,ARID3A
CYP21A2,ARID3A
UNC13B,ARID3A
DPY30,ARID3A
PCBP2,ARID3A
STAT4,ARID3A
ATIC,ARID3A
TRIM47,ARID3A
FOXK2,ARID3A
SLC12A4,ARID3A
UBE2V1,ARID3A
EZH2,ARID3A
NOL10,ARID3A
KANK2,ARID3A
RPL6,ARID3A
PIK3CD,ARID3A
NLRP12,ARID3A
ZC3H7B,ARID3A
CORO7,ARID3A
IL3RA,ARID3A
NIPA2,ARID3A
TRNAU1AP,ARID3A
MIEN1,ARID3A
RAD54B,ARID3A
RPA2,ARID3A
CDT1,ARID3A
GLUD1,ARID3A
RNF38,ARID3A
TRIB3,ARID3A
VWCE,ARID3A
TAB1,ARID3A
USP33,ARID3A
MYO7B,ARID3A
PHOSPHO1,ARID3A
G6PC3,ARID3A
ITGAM,ARID3A
GMFG,ARID3A
PLET1,ARID3A
CASP8AP2,ARID3A
UCMA,ARID3A
CLCC1,ARID3A
PDZRN4,ARID3A
TMEM242,ARID3A
PCED1A,ARID3A
DLC1,ARID3A
RIOK1,ARID3A
ABLIM1,ARID3A
AMICA1,ARID3A
LYG2,ARID3A
GNRH1,ARID3A
IGFL3,ARID3A
SCOC,ARID3A
MRGPRF,ARID3A
GNAS,ARID3A
UBE2L6,ARID3A
TMEM40,ARID3A
CSRP3,ARID3A
MGAM,ARID3A
PRKAG3,ARID3A
CD101,ARID3A
GK,ARID3A
ITGB4,ARID3A
LIF,ARID3A
SLC9A8,ARID3A
KLHL6,ARID3A
HSPB3,ARID3A
TMEM130,ARID3A
IFNG,ARID3A
DNAH11,ARID3A
MFAP2,ARID3A
RPS6KA4,ARID3A
PEX5,ARID3A
CYP2C9,ARID3A
MLH1,ARID3A
NPM1,ARID3A
DEDD,ARID3A
OVGP1,ARID3A
PRKCG,ARID3A
TINAG,ARID3A
CLDN2,ARID3A
MGP,ARID3A
GNRHR,ARID3A
IL31RA,ARID3A
HIST4H4,ARID3A
SNX10,ARID3A
ADAM22,ARID3A
CALCB,ARID3A
CKAP2,ARID3A
PSAP,ARID3A
LMAN1,ARID3A
TSPAN18,ARID3A
HNRNPU,ARID3A
ZC3HAV1,ARID3A
ZNF384,ARID3A
SPINK13,ARID3A
IL36B,ARID3A
SNRPA,ARID3A
CNN1,ARID3A
LYSMD3,ARID3A
TOP1,ARID3A
PPP1CB,ARID3A
PITPNC1,ARID3A
KCTD13,ARID3A
SRD5A1,ARID3A
EMC6,ARID3A
SLC16A5,ARID3A
ALOX12,ARID3A
FAM19A4,ARID3A
CCDC88B,ARID3A
PRAMEF12,ARID3A
SUSD1,ARID3A
LONRF2,ARID3A
RBM18,ARID3A
EXO5,ARID3A
TYR,ARID3A
ICE2,ARID3A
PROS1,ARID3A
SH2D5,ARID3A
CES5A,ARID3A
SGK3,ARID3A
FAM83D,ARID3A
SFT2D3,ARID3A
PIAS2,ARID3A
NPHS2,ARID3A
MTRF1L,ARID3A
NPL,ARID3A
TONSL,ARID3A
BATF,ARID3A
PDZRN3,ARID3A
WAS,ARID3A
GNG4,ARID3A
CD200R1,ARID3A
KIN,ARID3A
GRIA3,ARID3A
TRIM61,ARID3A
CEP120,ARID3A
FNIP2,ARID3A
GABRB2,ARID3A
ELK1,ARID3A
SUSD3,ARID3A
MMP19,ARID3A
CYP4F3,ARID3A
ZNF639,ARID3A
CHKA,ARID3A
SHISA2,ARID3A
CRYBA1,ARID3A
VSTM2L,ARID3A
DAPK3,ARID3A
SARAF,ARID3A
MIR486-1,ARID3A
PIR,ARID3A
ZNF764,ARID3A
TIGD2,ARID3A
ABL1,ARID3A
CCDC92,ARID3A
CPNE5,ARID3A
SFMBT1,ARID3A
ENTPD2,ARID3A
CPLX1,ARID3A
CCNF,ARID3A
NFATC1,ARID3A
EPN1,ARID3A
SKI,ARID3A
COL9A3,ARID3A
XKR4,ARID3A
KRBA1,ARID3A
DYRK1A,ARID3A
IKBKG,ARID3A
ISLR2,ARID3A
CEP170B,ARID3A
DPYSL4,ARID3A
SLC6A3,ARID3A
RASD1,ARID3A
MRPL40,ARID3A
ONECUT2,ARID3A
HCFC1,ARID3A
ARHGEF2,ARID3A
CDK19,ARID3A
HRK,ARID3A
ATRAID,ARID3A
CALM1,ARID3A
HOXC10,ARID3A
ELAVL2,ARID3A
MRPS6,ARID3A
RNH1,ARID3A
KCNK13,ARID3A
IQGAP1,ARID3A
CACNA1C,ARID3A
CACNA1B,ARID3A
SETD5,ARID3A
PRDX6,ARID3A
DCUN1D2,ARID3A
FDXR,ARID3A
WTAP,ARID3A
GPR50,ARID3A
SLC34A1,ARID3A
LRIG1,ARID3A
RCOR3,ARID3A
CRLS1,ARID3A
APITD1,ARID3A
EIF4G3,ARID3A
TCEB2,ARID3A
RREB1,ARID3A
WNT3A,ARID3A
EIF4EBP3,ARID3A
SMARCA4,ARID3A
FAM159A,ARID3A
LTBP1,ARID3A
UBP1,ARID3A
ANKRD16,ARID3A
HAPLN1,ARID3A
FAM155A,ARID3A
NSUN2,ARID3A
ESRP1,ARID3A
GPR17,ARID3A
RENBP,ARID3A
PIAS4,ARID3A
GAMT,ARID3A
HDAC6,ARID3A
PIM1,ARID3A
